"Serie","cvegeo","Entidad_federativa","Periodo","Densidad_del_personal_sanitario|Número_de_personal_sanitario","Densidad_del_personal_sanitario|Número_de_médicos","Densidad_del_personal_sanitario|Número_de_enfermeros_y_parteros","Densidad_del_personal_sanitario|Número_de_dentistas","Densidad_del_personal_sanitario|Número_de_personal_farmacéutico",
"Densidad_y_distribución_del_personal_sanitario",	07,"Chiapas","2017","40.74","15.01","24.88","0.82","0.02",
"Densidad_y_distribución_del_personal_sanitario",	08,"Chihuahua","2017","61.17","26.53","33.88","0.77","0",
"Densidad_y_distribución_del_personal_sanitario",	09,"Ciudad_de_México","2017","105.36","45.05","58.33","1.88","0.09",
"Densidad_y_distribución_del_personal_sanitario",	10,"Durango","2017","49.63","21.1","27.52","0.96","0.05",
"Densidad_y_distribución_del_personal_sanitario",	11,"Guanajuato","2017","45.19","19.12","25.26","0.79","0.03",
"Densidad_y_distribución_del_personal_sanitario",	12,"Guerrero","2017","49.52","20","27.81","1.7","0.02",
"Densidad_y_distribución_del_personal_sanitario",	13,"Hidalgo","2017","44.68","18.8","24.61","1.23","0.05",
"Densidad_y_distribución_del_personal_sanitario",	14,"Jalisco","2017","57.13","28.01","28.31","0.79","0.02",
"Densidad_y_distribución_del_personal_sanitario",	15,"México","2017","38.14","16.33","20.88","0.91","0.02",
"Densidad_y_distribución_del_personal_sanitario",	16,"Michoacán_de_Ocampo","2017","43.45","18.74","23.35","1.24","0.12",
"Densidad_y_distribución_del_personal_sanitario",	17,"Morelos","2017","47.05","20.25","25.94","0.84","0.02",
"Densidad_y_distribución_del_personal_sanitario",	18,"Nayarit","2017","49.52","20.29","28.23","0.96","0.04",
"Densidad_y_distribución_del_personal_sanitario",	19,"Nuevo_León","2017","86.9","54.59","31.57","0.69","0.05",
"Densidad_y_distribución_del_personal_sanitario",	20,"Oaxaca","2017","41.28","17.41","22.74","1.09","0.04",
"Densidad_y_distribución_del_personal_sanitario",	21,"Puebla","2017","42.08","18.26","22.86","0.92","0.04",
